artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  Pet Shop Boys  ,In The Night,"Zazou, what you're gonna do? There's a lot of people coming for you Zazou, comment allez-vous? A knock on the door in the night  That Zazou, he don't care Dark glasses, long hair Takes his time, sneers at men Some ugly people want revenge  Zazou, comment allez-vous? A knock on the door in the night (In the night)  In the night (In the night)  That Zazou, he sleeps all day Then down to Select or Le Collisee Sips his drinks, orders more Says what he thinks and it's a crazy war  Zazou, what you're gonna do? A knock on the door in the night (In the night In the night ...)  Zazou, comment allez-vous? A knock on the door in the night (the night the night)  And when the soldiers strut, all he cares about Is love When the flags are out, all he cares about Is love Well, there's a thin line between love and crime And in this situation A thin line between love and crime and - Collaboration (-ration)  In the night (In the night In the night In the night In the night ...)  (Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime Crime ...)  In the night (In the night In the night)  In the night (In the night In the night)  Zazou, what you're gonna do? There's a lot of people coming for you Zazou, comment allez-vous? A knock on the door in the night  Now everybody's under somebody's spell Unless they've already gone to hell In the streets you can hear the people say That, Zazou, he should be locked away!  When the soldiers strut, all he cares about Is love Oh, when the flags are out, all he cares about Is love And there's a thin line between love and crime And in this situation A thin line between love and crime and Collaboration",45GYoJaw9UTQkvsrE43ZTE,0.693,0.9,-7.146,1,0.119,0.723,119.936
  Christian French  ,breaking all the rules,"Never been one to drink at bars I spend my days driving foreign cars Stop believing it's how it��s supposed to be Never been one to play that part To take the safe road that's not so hard Told it matters, it don't mean much to me  Pre-Chorus ��Cause I don't need no worries, I've been doing fine Waking up on worn-out couches, staying up all night Making happiness from nothing, I know it's only right To be just where I need  Chorus Breaking all the rules Breaking all the rules It's hard to be frustrated Standing in my shoes Leaving nothing to lose Breaking all the  Verse 2 I've seen some better days But I'm living just the way I want Just the way I want, oh Don't have a lot of money saved I keep it in a piggy bank at home Oh  Pre-Chorus ��Cause I don��t need no worries, I've been doing fine Waking up on worn-out couches, staying up all night Making happiness from nothing, I know it��s only right To be just where I need  Chorus Breaking all the rules Breaking all the rules It's hard to be frustrated Standing in my shoes Leaving nothing to lose Breaking all the  Bridge Rules, rules, rules, rules Breaking all the rules, rules, rules, rules There's nothing left to lose And nothing I can't do Yeah, I need something new Breaking all the  Chorus Breaking all the rules Yeah Breaking all the rules It��s hard to be frustrated Standing in my shoes Leaving nothing to lose Breaking all the rules",2dY7cz6gsa8UrTYjhhvjAc,0.529,0.526,-7.731,1,0.403,0.733,82.482
  Gareth Gates  ,Too Serious Too Soon,I wonder where you where I wonder what your thinking about tonight I wonder Maybe your alone Maybe you've been crying just like me I wonder I don't know why I lost your touch Maybe I wanted to be loved too much Too serious too soon I wanted you to love me I wanted to be there for you like no one else before Too serious too soon I wanted you to love me It's been a rainy afternoon Now I'm Staring at the moon Thinking we got too serious too soon I told you every day I told you every night in every way I love you Maybe you got scared Maybe I have nothing else to say But I love you So baby now my life's a mess Cause I'm couldn't love you any less Too serious too soon I wanted you to love me I wanted to be there for you like no one else before Too serious too soon I wanted you to love me It's been a rainy afternoon Now I'm Staring at the moon Thinking we got too serious too soon  Too soon It's not right It's not fair It's in you baby cuts like a knife what if you were the love of my life Too serious too soon I wanted you to love me I wanted to be there for you like no one else before Too serious too soon I wanted you to love me we got too serious to soon I wanted to be there for you like no one else before too serious too soon I wanted you too love me It's been a rainy afternoon Now I'm Staring at the moon Thinking we got too serious too soon,3dLoqgmXNaloiPpue3AxSA,0.573,0.614,-7.072,1,0.329,0.43,77.019
  Barbra Streisand  ,If You Ever Leave Me (Duet With Vince Gill),"When i fall you're my place to mend I lose my touch, you're my hands The one i hold on to If you run out of reasons to try I'll love enough for both you and i I'll be the one you can run to Bridge I'd rather go through any pain love puts us through Than to spend one day without you by my side  Chorus If you ever leave me Will u take me with u? If you're ever lonely I wanna be lonely too My home's beside you No matter where you may go My love's inside you Even more than you know.  In a world of anger and lies I find peace in your eyes A flame in the darkness  Ooh and through all space and time Till every star refuses to shine You know where my heart is  Bridge Chorus  And i can't remember life without you The way it used to be Feels like a million years away But hold me till the angels sing Tell me every little thing Promise me forever from this day  Chorus",1WToJuT2JWNU12NGR2Q9WV,0.589,0.437,-8.603,1,0.321,0.16,127.901
  Katy Perry  ,Thinking Of You,"Comparisons are easily done Once you've had a taste of perfection Like an apple hanging from a tree I picked the ripest one, I still got the seed  You said move on, where do I go? I guess second best is all I will know  'Cause when I'm with him, I am thinking of you Thinking of you, what you would do If you were the one who was spending the night Oh, I wish that I was looking into your eyes  You're like an Indian summer in the middle of winter Like a hard candy with a surprise center How do I get better once I've had the best? You said there's tons of fish in the water, so the waters I will test  He kissed my lips, I taste your mouth Oh, he pulled me in, I was disgusted with myself  'Cause when I'm with him, I am thinking of you Thinking of you, what you would do If you were the one who was spending the night Oh, I wish that I was looking into...  You're the best, and yes I do regret How I could let myself let you go Now, now the lessons learned I touched and I was burned Oh, I think you should know  'Cause when I'm with him, I am thinking of you Thinking of you, what you would do If you were the one who was spending the night Oh, I wish that I was looking into your eyes  Your eyes, looking into your eyes Looking into your eyes Oh, won't you walk through and Bust down the door and take me away No more mistakes 'Cause in your eyes I'd like to stay",4ciwlQ4UYHUMj2wuH0ffw6,0.431,0.803,-4.459,1,0.00167,0.309,147.048
  Leona Lewis  ,Bleeding Love (Album Ver.),"Closed off from love I didn't need the pain Once or twice was enough And it was all in vain Time starts to pass Before you know it you're frozen But something happened For the very first time with you My heart melts into the ground Found something true And everyone's looking round Thinking I'm going crazy But I don't care what they say I'm in love with you They try to pull me away But they don't know the truth My heart's crippled by the vein That I keep on closing You cut me open and I Keep bleeding Keep, keep bleeding love I keep bleeding I keep, keep bleeding love Keep bleeding Keep, keep bleeding love You cut me open Trying hard not to hear But they talk so loud Their piercing sounds fill my ears Try to fill me with doubt Yet I know that the goal Is to keep me from falling But nothing's greater than the rush that comes with your embrace And in this world of loneliness I see your face Yet everyone around me Thinks that I'm going crazy, maybe, maybe But I don't care what they say I'm in love with you They try to pull me away But they don't know the truth My heart's crippled by the vein That I keep on closing You cut me open and I Keep bleeding Keep, keep bleeding love I keep bleeding I keep, keep bleeding love Keep bleeding Keep, keep bleeding love You cut me open And it's draining all of me Oh they find it hard to believe I'll be wearing these scars For everyone to see I don't care what they say I'm in love with you They try to pull me away But they don't know the truth My heart's crippled by the vein That I keep on closing You cut me open and I Keep bleeding Keep, keep bleeding love I keep bleeding I keep, keep bleeding love Keep bleeding Keep, keep bleeding love You cut me open and I Keep bleeding Keep, keep bleeding love I keep bleeding I keep, keep bleeding love Keep bleeding Keep, keep bleeding love You cut me open and I Keep bleeding Keep, keep bleeding love",7wZUrN8oemZfsEd1CGkbXE,0.638,0.656,-5.886,1,0.188,0.225,104.036
  Erasure  ,The Christmas Song,"Chestnuts roasting on an open fire Jack Frost nipping at your nose Yuletide carols being sung by a choir And folks dressed up like Eskimos  Everybody knows a turkey and some mistletoe Help to make the season bright Tiny tots with their eyes all aglow Will find it hard to sleep tonight  They know that Santa's on his way He's loaded lots of toys and goodies on his sleigh And every mother's child is gonna spy To see if reindeer really know how to fly  And so I'm offering this simple phrase To kids from one to ninety two Although its been said many times, many ways Merry Christmas to you  Although its been said many times, many ways Merry Christmas to you",6Zi25SFSeV1b1kOPoDYDWq,0.821,0.356,-6.029,1,0.102,0.963,134.005
  Gwen Stefani  ,Let It Snow,"Oh, the weather outside is frightful But the fire is so delightful And since we've no place to go Let it snow, let it snow, let it snow  It doesn't show signs of stopping And I brought some corn for popping The lights are turned way down low Let it snow, let it snow, let it snow  When we finally kiss good night How I'll hate going out in the storm But if you really hold me tight All the way home I'll be warm  The fire is slowly dying And, my dear, we're still good-bye-ing But as long as you love me so Let it snow, let it snow, let it snow  Zoo, zoo, zoo, zoo, zoo  When we finally kiss good night How I'll hate going out in the storm But if you really hold me tight All the way home I'll be warm  The fire is slowly dying And, my dear, we're still good-bye-ing But as long as you love me so Let it snow, let it snow, let it snow",67ysoHKWwlQXSaqxefj0Ey,0.507,0.87,-4.129,1,0.268,0.591,119.193
  Jain  ,Lil Mama,Hey little mama Why don't you come around You're feeling lost you're feeling alone You're feeling away far from your home Hey little mama Why don't you come around You're feeling lost you're feeling alone You're feeling away far from your home See what the world is giving It's more than everything you need Some don't know what true love is Look around you and you will see hey Mothers are loving sisters are sharing You should forget all the things you don't need You've got your soul you've got your brain See what you can do with your hands Oh oh now you feel it Time to feel good about you To take a good break And oh oh now you feel it Peace inside your mind Got to live Hey little mama Why don't you come around You're feeling lost you're feeling alone You're feeling away far from your home Hey little mama Why don't you come around You're feeling lost you're feeling alone You're feeling away far from your home When the sun is going down And there's silence in your head Don't you worry don't you run There's a place to lay your head Don't you know how to stand up and make this world your own If you feel like giving up I'll make you feel at home Oh oh now you feel it Time to feel good about you To take a good break And oh oh now you feel it Peace inside your mind Got to live Hey little mama Why don't you come around You're feeling lost you're feeling alone You're feeling away far from your home Hey little mama Why don't you come around You're feeling lost you're feeling alone You're feeling away far from your home,2ePAdzQlLhUbj6uJ9M3Yo2,0.887,0.494,-6.278,0,0.309,0.606,99.196
  The Beach Boys  ,Oh Darlin',"Before we met there must have been some others Like storybook and fairy tale lovers But in my life there's never been another So perfect lover  Oh ho darlin' Now that I've found you It's like a missing piece of puzzle has appeared And now my darlin' My love surrounds you And since you came into my life my love Perfection's never ever been so near  To love and to be loved is so inspiring And that's why every lover's so desiring Of the love they're seeking never retiring Always aspiring  Love like just like moonlight glowing Our love keeps growing  Oh ho darlin' Now that I've found you It's like a missing piece of puzzle has appeared And now my darlin' My love surrounds you And since you came into my life my love Perfection's never ever been so near  Lying here with you in the night Underneath the heavenly skies Baby what a beautiful sight Darlin' now hold me, hold me tight  Oh ho darlin' Now that I've found you It's like a missing piece of puzzle has appeared And now my darlin' My love surrounds you And since you came into my life my love Perfection's never ever been so near  Oh darlin' (God only knows) Now that I've found you (how I love you ee oo) It's like a missing piece of puzzle has appeared And now my darlin' (God only knows) My love surrounds you And since you came into my life my love Perfection's never ever been so near  Darlin (God only knows) Found you (how I love you ee ooo) Darlin (God only knows) Found you (how I love you ee ooo)",7oPzW4i8HkibHEmQWNcwtH,0.608,0.434,-9.388,0,0.404,0.336,76.441
  MIKA  ,Big Girl (You Are Beautiful),Big girl you are beautiful  Walks in to the room Feels like a big balloon I said Hey girl you are beautiful Diet Coke and a pizza please Diet Coke I'm on my knees Screaming Big girl you are beautiful You take your skinny girl I feel like I'm gonna die 'Cause a real woman needs a real man here's why You take your girl and multiply her by four Now a whole lot of woman needs a whole lot more Get yourself to the butterfly lounge Find yourself a big lady Big boy come on round And there we're gonna do baby No need to fantasize Since I was in my braces A watering hole With the girls around Curves in all the right places Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Walks in to the room Feels like a big balloon I said Hey girl you are beautiful Diet Coke and a pizza please Diet Coke I'm on my knees Screaming Big girl you are beautiful You take your girl and multiply her by four Now a whole lot of woman needs a whole lot more Get yourself to the butterfly lounge Find yourself a big lady Big boy come on round And there we're gonna do baby No need to fantasize Since I was in my braces A watering hole With the girls around Curves in all the right places Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Get yourself to the butterfly lounge Find yourself a big lady Big boy come on round And there we're gonna do baby No need to fantasize Since I was in my braces A watering hole With the girls around Curves in all the right places Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful And you are beautiful Get yourself to the butterfly lounge Find yourself a big lady Big boy come on round And there we're gonna do baby No need to fantasize Since I was in my braces A watering hole With the girls around Curves in all the right places Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful And you are beautiful Get yourself to the butterfly lounge Find yourself a big lady Big boy come on round And there we're gonna do baby No need to fantasize Since I was in my braces A watering hole With the girls around Curves in all the right places Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful Big girl you are beautiful,2sY0M3k69oAYz7EOPVRFjo,0.797,0.75,-6.324,1,0.0384,0.808,116.005
  Lily Allen  ,Littlest Things,"Sometimes I find myself sittin' back and reminiscing Especially when I have to watch other people kissin' And I remember when you started callin' me your miss's All the play fightin', all the flirtatious disses I'd tell you sad stories about my childhood I dont why I trusted you but I knew that I could We'd spend the whole weekend lying in our own dirt I was just so happy in your boxes and your t-shirt  (Chorus) Dreams, Dreams Of when we had just started things Dreams of you and me It seems, It seems That I can't shake those memories I wonder if you have the same dreams too.  The littlest things that take me there I know it sounds lame but its so true I know its not right, but it seems unfair That the things are reminding me of you Sometimes I wish we could just pretend Even if for only one weekend So come on, Tell me Is this the end?  Drinkin' tea in bed Watching DVD's When I discovered all your dirty grotty magazines You take me out shopping and all we'd buy is trainers As if we ever needed anything to entertain us the first time that you introduced me to your friends and you could tell I was nervous, so you held my hand when I was feeling down, you made that face you do no one in the world that could replace you  (Chorus) Dreams, Dreams Of when we had just started things Dreams of me and you It seems, It seems That I can't shake those memories I wonder if you feel the same way too  The littlest things that take me there I know it sounds lame but its so true I know its not right, but it seems unfair That the things remind me of you Sometimes I wish we could just pretend Even if for only one weekend So come on, Tell me Is this the end?",3Ah7nOXSkbkejpI2yWKzSF,0.288,0.709,-7.601,0,0.654,0.592,164.497
"  Paul Young ,  The Q Tips  ",Love Hurts (사랑의 상처),Love hurts Love scars Love wounds and mars any heart Not tough or stong enough To take a lot of pain take a lot of pain Love is like a cloud holds a lot of rain Love hurts I'm young I know But even so I know a thing or two I learned from you I really learned a lot really learned a lot Love is like a fire it burns you when it's so hot Love hurts Some fools think of happiness Blissfulness togetherness Some fools fool themselves I guess But They're not foolin' me I know it isn't true know it isn't true Love is like a lie made to make you blue Love hurts I really learned a lot really learned a lot Love is like a fire it burns you when it's so hot Love hurts,56dom6U4euIdbukz0Jvn7D,0.475,0.867,-7.127,1,0.00043,0.821,143.984
  Sugababes  ,Get Sexy,"Hey (yeah)  Hey (yeah)      When I'm walking down the street they say, hey sexy  When I'm dancing in the club they say, hey sexy  When I'm driving in my car, or I'm standing at the bar  it don't matter where I are, they say hey sexy      Silly boys, they loving me so much  Silly boys, you can look but you can't touch  Silly boys, I ain't got no time to talk  Silly boys, just shut up and watch me walk      Cos I'm too sexy in this club  Too sexy in this club,  So sexy it hurts  If you feel sexy in this club  Then go ahead and toast it up,  Take it down, lets get sexy right now!  (now now…)  Get sexy right now, now, now…      Get sexy right now      When I'm shopping with my girls they say hey sexy (hey sexy)  In a two piece at the beach they say hey sexy (hey sexy)  …      Silly boys, they loving me so much  Silly boys, you can look but you can't touch  Silly boys, I ain't got no time to talk  Silly boys, just shut up and watch me walk      Cos I'm too sexy in this club  Too sexy in this club,  So sexy it hurts  If you feel sexy in this club  Then go ahead and toast it up,  Take it down, lets get sexy right now!      if I had a dime (dime) for every single time (time)  these boys stop and stare, I'd be a billionaire  if I had a dime (dime) for every single time (time)  these boys stop and stare, I'd be a billionaire      Cos I'm too sexy in this club  Too sexy in this club,  So sexy it hurts  If you feel sexy in this club  Then go ahead and toast it up,  Take it down, lets get sexy right now!      (now now…)  Get sexy right now, now, now…",2c3rBua2FgsMbptQwXzyRj,0.687,0.804,-5.552,1,0.0215,0.777,122.072
  Avril Lavigne  ,Head Above Water (feat. We The Kings),I've gotta keep the calm before the storm I don't want less I don't want more Must bar the windows and the doors To keep me safe to keep me warm Yeah my life is what I'm fighting for Can't part the sea can't reach the shore And my voice becomes the driving force I won't let this pull me overboard God keep my head above water Don't let me drown it gets harder I'll meet you there at the altar as I fall down to my knees Don't let me drown drown drown Don't let me don't let me don't let me drown So pull me up from down below bacause I'm underneath the undertow Come dry me off and hold me close I need you now I need you most God keep my head above water Don't let me drown it get's harder I'll meet you there at the altar as I fall down to my knees Don't let me drown drown drown Don't let me don't let me don't let me drown Don't let me drown drown drown Keep my head above water don't let me don't let me don't let me drown above water And I can't see in the stormy weather I can't seem to keep it all together And I can't swim the ocean like this forever And I can't breathe God keep my head above water I lose my breath at the bottom Come rescue me I'll be waiting I'm too young to fall asleep God keep my head above water Don't let me drown it get's harder I'll meet you there at the altar as I fall down to my knees don't let me drown don't let me drown don't let me drown keep my head above water above water,4J7g5f6z2RxNPjYoM0Klw3,0.553,0.689,-5.969,1,0.0159,0.292,129.917
  Hellyeah  ,Live or Die,"Trust or treason, honesty or a lie Find in some reason, do we live life or die Love or hate, worship or deny Pleasure or pain, do we live life or die  It's time for a decision You have to make a choice You can take a vow of silence Or raise your fucking voice  A warrior or a coward That's on you as a man I choose to fight in riot Of a lion not the lamb  Get up, lay down or fight Stand up, live life or die  Trust or treason, honesty or a lie Find in some reason, do we live life or die Love or hate, worship or deny Pleasure or pain, do we live life or die  You keep thinking how were different Comparing all our past Or contemplate for eternity Inside your nothingness  I choose to be extreme Ut thats just who i am Fuck the choice of playing safe I lay it all on the line  Get up, lay down or fight Stand up, live life or die  Trust or treason, honesty or a lie Find in some reason, do we live life or die Love or hate, worship or deny Pleasure or pain, do we live life or die, die, die, die  Outlaw, old school I stand here on the stage True grit, no bullshit Say it to your face  The new way, bedroom Fearless and two faced Pseudo playbook But you got nothing to say  Get up, lay down or fight Stand up, live life or die  Trust or treason, honesty or a lie Find in some reason, do we live life or die Love or hate, worship or deny Pleasure or pain, do we live life or die, die, die, die  Trust or treason, honesty or a lie Find in some reason, do we live life or die Love or hate, worship or deny Pleasure or pain, do we live life or die, die, die, die  Get up, lay down or fight Stand up, live life or die Get up, lay down or fight Stand up, live life or die",5Ai0V1r3XkRQdNXKGLrOj5,0.351,0.987,-3.342,1,1.15e-05,0.482,97.142
  Hot Chelle Rae  ,Forever Unstoppable,"Forever unstoppable Forever, forever, forever unstoppable Falling stars don't crash through your window If you want it, go get it, it's meant to be chased All your scars won't heal till you let go You're perfectly worth it, forget your mistakes If you wanna fly, leave this world with me We'll touch the sky, let's defy this gravity Hold on to me tight, when it all falls down You can take my heart, if yours won't beat We're forever unstoppable If you're torn apart, I'll make you see That nothing's impossible When you're broken, and you're shattered Love will save you from disaster You can take my heart, if yours won't beat We're forever, forever, forever unstoppable Yeah we've both been touched by the same flame Don't worry, I've got you, I won't let you burn You and I got played by the same game We're in it, together, for better or worse If you wanna fly, leave this world with me We'll touch the sky, let's defy this gravity Hold on to me tight, when it all falls down You can take my heart, if yours won't beat We're forever unstoppable If you're torn apart, I'll make you see That nothing's impossible When you're broken, and you're shattered Love will save you from disaster You can take my heart, if yours won't beat We're forever, forever, forever unstoppable There's a feeling inside you Just dying to break through Open up and set it free We're on a horizon Just look in my eyes and you will see When you're broken, and you're shattered Love will save you from disaster You can take my heart, if yours won't beat We're forever unstoppable If you're torn apart, I'll make you see That nothing's impossible When you're broken, and you're shattered Love will save you from disaster You can take my heart, if yours won't beat We're forever, forever, forever unstoppable We're forever, forever, forever unstoppable We're forever, forever, forever unstoppable Forever unstoppable Forever unstoppable Forever unstoppable Forever unstoppable",1vE3FMIPe8ZQaftzfYuPQU,0.667,0.738,-5.768,1,0.00205,0.673,114.015
  Becky G  ,Zoomin` Zoomin`,Slow down ain't no zoomin' zoomin' Slow down 'aitn no zoomin' zoomin' Slow down 'aitn no zoomin' zoomin' Slow down 'aitn no zoomin' now we zoom Hey You can win my love but that's a trick Come give me out I can't give you a tip tho There be no dreamy eyes I don't fall for hypno Here goes a hint I'll keep it simple I'm not a sympth though These boys be trippin' chasin' back to kiss they lips though They send me texts and send me pics They think they slick though Some send me flowers and some act just like some sickos Wanna win wait a minute If you act nice you can get it If you act right you can get it If you want my love better win it If you want my love better win it If you all lies then forget If you uptight then forget it If you want my love better win it If you want my love better win it Wait a minute wait a minute Slow down aint no zoomin' zoomin' Slow down aint no zoomin' zoomin' Slow down aint no zoomin' zoomin' Slow down aint no zoomin' no zoom Hey All these boys I call 'em actors win an oscar They say they love us but they actually imposters Don't want no player that's way I fired my roster I told my man of the future that he got to be be My prince charming kinda gentle kinda ghetto Don't want no mans that be softer then that Jell O Don't want no puppet cause my name ain't Geppetto Wanna win treat me special If you act nice you can get it If you act right you can get it If you want my love better win it If you want my love better win it If you all lies then forget it If you uptight then forget it If you want my love better win it If you want my love better win it Wait a minute wait a minute Slow down 'aitn no zoomin' zoomin' Slow down 'aitn no zoomin' zoomin' Slow down 'aitn no zoomin' zoomin' Slow down 'aitn no zoomin' now we zoom Hey Yo 'aint no speeding 'aint no zoom zoom You can take me on a date under the moon moon If we gonna kiss it’s gonna be late and never soon soon You can get a ukulele play my tune tune Play a sad song you think I'm easy ha And now you're man ha You think I'm teasing ha But I 'aint teasing you know I told you right from the start If you want win my love you better win it If you act nice you get it If you act right you can get it If you want my love better win it If you want my love better win it If you all lies then forget it If you uptight then forget it If you want my love better win it If you want my love better win it Wait a minute wait a minute wait a minute,6NW04c4BvqpQDvlOxI0fIU,0.794,0.641,-5.272,1,0.414,0.715,155.078
  Madonna  ,Love Don`t Live Here Anymore (Remix),"You abandoned me Love don't live here anymore Just a vacancy Love don't live here anymore  When you lived inside of me There was nothing I could conceive That you wouldn't do for me Trouble seemed so far away You changed that right away, baby  (chorus)  Love don't live here anymore Just emptiness and memories Of what we had before You went away Found another place to stay, another home  (chorus)  In the windmills of my eyes Everyone can see the loneliness inside me Why'd ya have to go away Don't you know I miss you so and need your love  (chorus)",1DzMueHt644tVihaPLLL04,0.293,0.566,-7.978,0,0.388,0.252,66.136
  Broods  ,Full Blown Love,"Watching the world Take on a new form All that I knew then Fades to oblivion So sure that I Had what I needed I should've seen it From the beginning  We drive into the night Away from the life Bringing us down Oh We try Keeping it light But we can't deny We already know Oh  This is full blown love This is full blown love This is full blown love  We greet the world From under your shelter Not even the morning Could dull down the feeling I fall into you You're trying to prove You meant every moment I already know it  We drive into the night Away from the life Bringing us down Oh We try Keeping it light But we can't deny We already know Oh  This is full blown love This is full blown love This is full blown love  Away through the night And into the dawn Away from it all It don't mean a thing to me anymore Oh, maybe for us Just one night of love Was never enough Cause I can't give up No, I can't give up  We drive into the night Away from the life Bringing us down Oh We try Keeping it light But we can't deny We already know Oh  This is full blown love This is full blown love This is full blown love This is full blown love Away through the night And into the dawn We already know This is full blown love Away through the night And into the dawn We already know This is full blown love",3gkHtnfFxOD2Ts1WYIqYlh,0.706,0.886,-3.809,0,0.383,0.714,98.106
  Take That  ,How Did It Come To This,"Just the other day, somebody said to me  Hey, maybe you're just slightly schizophrenic and a little out of reach my friend  I said yes that's partly true but jokes aside I can explain  It's just my way of keeping track with living on this planet now  Then have you turned on your TV, have you seen reality  Have you found the programme that you've spent your whole life looking for  There's a girl in Camden town, indecision makes her frown  Which dress would she wear today and which way should she smile at me    How did it come to this  How did it ever come to this    All this noise and all these lights  All this talking through the night  All this expectation now it's making me neurotic  Tell me have I seen your face before  I forgot to say hello  Thought I'd make it clear now  That I've always been a smiler, tell me    How did it come to this  How did it ever come to this  How did it come to this  How did it ever come to this    Sometimes it's like I'm a world away  Sometimes I feel a world away  Just the other day somebody said to me  Hey maybe you are oh so slightly OCD, a little out of reach my friend  I said yes that's partly true but jokes aside  Please stay with me  It's just my way of compartmentalising  All the things I see    How did it come to this  How did it ever come to this  How did it come to this  How did it ever come to this",6Cf7d1OEIzqK9R409vZsbp,0.598,0.804,-6.495,1,0.0687,0.4,113.999
  The Corrs  ,Only When I Sleep,You're only just a dreamboat Sailing in my head You swim my secret oceans Of coral blue and red Your smell is incense burning Your touch is silken yet It reaches through my skin And moving from within It clutches at my breast But it's only when I sleep See you in my dreams You got me spinning round and round Turning upside down But I only hear you breathe Somewhere in my sleep Got me spinning round and round Turning upside down But its only when I sleep And when I wake from slumber Your shadow's disappear Your breath is just a sea mist Surrounding my body I'm workin' through the daytime But when it's time to rest I'm lying in my bed Listening to my breath Falling from the edge But it's only when I sleep See you in my dreams You got me spinning round and round Turning upside down But I only hear you breathe Somewhere in my sleep Got me spinning round and round Turning upside down But its only when I sleep  It's only when I sleep  It's reaching through my skin Movin' from within And clutches at my breasts But it's only when I sleep See you in my dreams You got me spinning round and round Turning upside down But I only hear you breathe In bed I lie No need to cry My sleeping cry But it's only when I sleep Got me spinning round and round Turning upside down Up to the sky Where angels fly I'll never die Hawaiian High,36DztiNpSIH5ZHTwmqthHW,0.495,0.769,-4.581,1,0.0753,0.442,145.031
"  N Sync ,  Gloria Estefan  ",Music Of My Heart,"You'll never know What you've done for me What your faith in me Has done for my soul echo And you'll never know the gift you've given me I'll carry it with me yeah ee yeah Through the days ahead, I'll think of days before mm hmm You made me hope for something better yes, you did And made me reach for something more You taught me to run You taught me to fly Helped me to free the me inside Helped me hear the music of my heart Helped me hear the music of my heart You opened my eyes You opened the door To something I'd never known before And your love love Is the music of my heart music of my heart You were the one Always on my side always on my side Always standing by always standing by Seeing me through You were the song that always made me sing I'm singing this for you singing this for you baby Everywhere I go I'll think of where I've been think of where I've been And you're the one who knew me better than anyone ever will again You taught me to run You taught me to fly Helped me to free the me inside Helped me hear the music of my heart Helped me hear the music of my heart You opened my eyes You opened the door To something I'd never known before And your love love Is the music of my heart music of my heart What you taught me Only your love could ever teach me You got through when no one else could reach me baby ohhh ohhh ohhh 'Cuz you always saw in me It was you who set me free You taught me to run You taught me to fly Helped me to free the me inside Helped me hear the music of my heart Helped me hear the music of my heart You taught me to run You taught me to fly Helped me to free the me inside Helped me hear the music of my heart Helped me hear the music of my heart You opened my eyes You opened the door To something I'd never known before And your love Is the music of my heart",0S2AEPvmKGcdRYgqQP7MXq,0.537,0.606,-7.029,1,0.392,0.411,112.08
  Marteen  ,straight to the point,What’s goin’ down I already know yeah ‘Cuz you’ve been alone for way too long yeah babe You just don’t worry I’m on my way right now ‘Cause you deserve it got things we could try out You tell me to hurry ‘cause you wanna find out Oh you’re going to I’m straight to the point yeah And I know you like that You’re savin for the boy yeah Got me on a flight back I don’t have to ask she say it’s all mine Got me movin’ fast I ain’t wastin’ no time Straight to the point yeah ‘Cause I know you like that like that Last time I swear that shit was the best No I can’t wait no more to do it all again yeah You just don’t worry I’m on my way right now ‘Cause you deserve it got things we could try out You tell me to hurry ‘cause you wanna find out Oh you’re going to I’m straight to the point yeah And I know you like that You’re savin for the boy yeah Got me on a flight back I don’t have to ask she say it’s all mine Got me movin’ fast I ain’t wastin’ no time Straight to the point yeah ‘Cause I know you like that like that See it in my head in my head yeah No I can’t forget can’t forget yeah Both can’t go without yeah we know yeah we know Better-Damn you lookin’ bad I’m comin’ over I’m straight to the point yeah And I know you like that You’re savin for the boy yeah Got me on a flight back I don’t have to ask she say it’s all mine Got me movin’ fast I ain’t wastin’ no time Straight to the point yeah ‘Cause I know you like that like that,2SwOBSo7KOBQvaEslaHJc9,0.714,0.527,-6.693,1,0.0025,0.193,142.953
"  Peter Hollens ,  Brian Wilson  ",Our Special Love,"Refrain 1 Bet you wish it really didn't matter All along you never really had her She's your everything Keeps you wondering  Verse Doesn't matter where we are Doesn't matter where we've been I can't believe it's gone this far I can't believe what's happening  Tell me why, down deep inside Girl you gotta know That there's a part of you and me That I just can't let go  Bridge 1 Fly away Fly away Nothing, but nothing Could ever stand in our way  Chorus A special love can't be found anywhere in the world Except for here, that's where you are What I'm thinking of can't be found anywhere in the world Except for here, that's where you are  Middle Eight If you knew that you would fall when you first met her Now she's gone and you just can't forget her How'd your everything leave you wondering  Bridge 2 Fly away Fly away Nothing, but nothing Can stand in our way  Chorus  Refrain 2 Bet you wish it really didn't matter All along you never really had her She's your everything Makes you wanna sing",0KkUsCWSeRG9mcZBJsGWXJ,0.362,0.398,-8.618,1,0.866,0.255,145.702
