artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  노이즈  ,홀로서기,모든게 그렇듯 다 생각하기 나름이지 니가 날 싫다는데 내가 널 왜못잊어 착각하지마 지금까지는 내가 널 사랑했기 때문에 참아왔던 것 뿐야 이제는 너보다 더 냉정해질 수 있어 어설픈 슬픔따윈 내게 기대하지마 모든걸 돌려줄께 너에게 받았던 그흔한 감정까지 그렇게 서투른 연극 따위는 하지마 내가 싫다면서 슬픈척하는 니가 난 정말 미웠어 나에게 더 좋은 사람을 만나라는 말도 너의 가식적인 표현으로 밖에 나는 들리지 않아 이제는 모든걸 잊어줄께 니가 바라는 대로 또 원하는 대로 나도 너만큼 쉽게 널 잊기위해서 냉정한 모습을 보이려 애쓸꺼야 어차피 이별을 앞에 두고 우린 서로의 맘을 숨길 필욘 없잖아 버릴건 버리고 잊을건 잊는게 서로를 위하는거야  난 정말 몰랐어 니가 날 싫어한다는 그런사실이 너무 견디기힘들어 아무 소용없다는 걸알면서도 난 마지막으로 네게 화를 냈던거야 어쩌면 나보다 니가 더 괴로울 것 같다는 생각을 나는 잠시 해 봤지만 그건 스쳐가는 생각이었을 뿐 난 화가 났었던거야 그렇게 서투른 연극따위는 하지마 내가 싫다면서 슬픈척하는 니가 난 정말 미웠어 나에게 더 좋은 사람을 만나라는 말도 너의 가식적인 표현으로 밖에 나는 들리지 않아 이제는 모든걸 잊어줄께 니가 바라는 대로 또 원하는 대로 나도 너만큼 쉽게 널 잊기위해서 냉정한 모습을 보이려 애쓸꺼야 어차피 이별을 앞에 두고 우린 서로의 맘을 숨길 필욘 없잖아 버릴건 버리고 잊을건 잊는게 서로를위하는거야,3FsceGP9C1hUUrSyk4A0OR,0.648,0.995,-3.148,0,0.044,0.885,147.047
  골든차일드  ,나침반,울고 있어 넌 왜 어딜 보는 건데 길을 잃어 헤매 너 혼자 왜 불안해하니 지금 이 길 끝에 가리워진 빛을 따라서 미처 어둠 속에 놓쳐버린 너를 찾아가 Oh 한 걸음씩 가다 보면 만나게 될 거야 세상 어딘가 헤매인다 해도 Don’t stop it now 끝이 없이 펼쳐지는 저 수평선 너머 닫혀버린 니 마음에 환한 빛이 되어 어둠을 몰아낼 거니까 겁내지마 또 넘어져도 괜찮아 힘이 들 땐 좀 쉬어가도 괜찮아 언제나 바라고 바라던 순간 손안에 쥐게 될 거야 이 길에 끝을 알 수 없지만 가끔 솔직해져도 돼 아직 출발선에 서 있어 늦은 건 아닌걸 흔들리는 맘에 두려움에 떨리지 않게 원 안에 바늘처럼 늘 가리켜줄게 Always 한 걸음씩 가다 보면 만나게 될 거야 세상 어딘가 헤매인다 해도 Don’t stop it now 끝이 없이 펼쳐지는 저 수평선 너머 둘만의 장소로 갈래 겁내지마 또 넘어져도 괜찮아 힘이 들 땐 좀 쉬어가도 괜찮아 언제나 바라고 바라던 순간 손안에 쥐게 될 거야 이 길에 끝을 알 수 없지만 시간이 흘러가도 언제나 널 가리켜 걱정하지마 나를 믿으면 돼 꿈을 향해 찾을 거야 멈출 수는 없어 Yeah ok 걱정하지 말고 날 따라와 줘 물론 무섭겠지만 우리가 가는 길에 끝을 이젠 알 수 있게 될 거야 그 끝의 결과는 몰라도 우리 함께하는 장면만은 틀림없으니 만들어가 Make it right Love ya 겁내지마 또 넘어져도 괜찮아 힘이 들 땐 좀 쉬어가도 괜찮아 언제나 바라고 바라던 순간 손안에 쥐게 될 거야 이 길에 끝을 알 수 없지만 그 어떤 길이라도 두려워하지 말고 내가 옆에 있을게 늘 니 곁에,4q1tDPIWz96Nsw9fwRw0xK,0.644,0.896,-4.0,0,0.172,0.645,101.974
  퀸즈  ,Love Love Love,I love you I Need you I Want you Love I love you I Need you I Want you Love 때로는 무슨 날이 아닌 그냥 어떤 날에 불쑥 눈앞에 나타나서 나도 잘 모르는 기념일을 만들어 예쁜 꽃을 내게 선물해줄래 가끔은 내가 말안해도 울고 싶은 내맘 니가 먼저 눈치 채주길 바래 아무도 없는 곳 푸른 바다만 있는 곳 그 곳으로 나를 데려다 줄래 Oh my love 날 사랑한다 말해줘 날 좋아한다 말해줘 너의 진심을 내가 느낄 수 있도록 내 눈을 보면서 사랑은 특별한게 아냐 때론 사소하고 일상적인 말 한마디에 기분 좋아지고 당연하게 되는거 그런게 왜 사랑인걸 모르니 가끔은 내가 말안해도 울고 싶은 내맘 니가 먼저 눈치 채주길 바래 아무도 없는 곳 푸른 바다만 있는 곳 그 곳에서 나를 꼭 안아 줄래 oh my love 날 사랑한다 말해줘 날 좋아한다 말해줘 너의 진심을 내가 느낄 수 있도록 내 눈을 보면서 항상 나만 바라보고 항상 나를 웃게 하고 언제나 날 위해준 너 때론 내가 울고 있을 때면 아무런 말도 묻지도 않고 안아주던 그대 oh my love 날 사랑한다 말해줘 날 좋아한다 말해줘 두근대는 니 맘을 느낄 수 있도록 나를 꼭 안아줘 날 사랑한다 말해줘 날 좋아한다 말해줘 두근대는 니 맘을 느낄 수 있도록 나를 꼭 안아줘,0Ywopk0TG03YyAwUGYy5DR,0.655,0.827,-4.963,1,0.00357,0.679,140.021
  신화  ,Paradise,What you gonna do what I gotta dokeep me up and makin a cash in flash at last do you wanna see the light or stand alone what you gonna do now what's up with the past what you gonna do what I gotta do this is how we do you niggas better know do you wanna see the light or stand alone in the midst of flippin side puttin it down wild cornin through your town my love is DRC 너도 힘들겠어 어제 다시 찾아온 널 받아준다 했을때 그땐 내 속에 미워하는 마음들이 남았어 날 버리고 돌아섰던 너에게 Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of MIL 난 지금 잊혀진 기차역에 서서 네 마음과 영혼을 가방에 넣고 오직 나만이 탈수 있는 차를 기다려 그대라는 기차가 오기만을 기다려 DOP DOG 널 보낸 후에 나는 알게됐었어 그 어떤 사람도 대신 할 수 없는걸 난 매일 같이 기도했어 니가 불행하길 나는 기도했어 이젠 다시 내게로 돌아와 Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of MIL 니가 돌아오는 길에 내가 서있을께 준비했던 만큼만 그리움과 내 사랑과 멍이 들어버린 가슴 보여주겠어 다신 나를 떠날 생각마 행복하게 해줄게 이젠 hey yo yo shootin to killlyrics I spill are raw dealec centually and mentally ill that's for real the source of a commin ti the down and torture ya coast to coast now we boogie sorang in the raid watch it quiver body blows bein deliver by thriller sicker than heeler when I come with the strains the mega pains that remain in your brain low talls a stain a mental high pain 니가 돌아오는 길에 내가 서있을께 준비했던 만큼만 그리움과 내 사랑과 멍이 들어버린 가슴 보여주겠어 다신 나를 떠날 생각마 행복하게 해줄게 이젠 Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of MIL Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of MIL,3GJVggClvwT8jlRAgdEn6k,0.84,0.72,-2.804,1,0.0905,0.933,98.025
  스윗소로우 (SWEET SORROW)  ,다크서클 (Feat. 박명수),널 만나느라 너무 힘들어 하루라도 안 보면 난 살 수가 없어 어느새 정신 차리고 보면 익숙한 네 동네 단 오분만이라도 괜찮아 널 만나느라 너무 힘들어 이제는 너 말고는 돈 쓸 데도 없어 만나자는 친구들도 없고 시간도 없어 좀 씁쓸해도 나는 괜찮아 미련하다고 비웃어도 나는 네가 좋아 밀고 당기기 따윈 몰라 좋아 죽겠는 걸 어떡해 내가 미쳤나봐 다크서클이 자꾸 늘어가도 난 웃음이 멈추질 않아 널 만나느라 너무 힘들어 다크서클이 턱 끝까지 와도 다크서클이 허리까지 와도 다크서클이 무릎까지 와도 난 웃음이 너밖엔 아무 것도 안 보여 거리에 예쁜 여자들 다 어디 갔어 이 지구가 따뜻해지는 건 너 때문인걸 아니 네 환한 미소 때문인 거야 미련하다고 비웃어도 나는 네가 좋아 밀고 당기기 따윈 몰라 예뻐 죽겠는걸 어떡해 내가 미쳤나봐 다크서클이 자꾸 늘어가도 난 웃음이 멈추질 않아 널 만나느라 너무 힘들어 미련하다고 비웃어도 나는 네가 좋아 밀고 당기기 따윈 몰라 좋아 죽겠는 걸 어떡해 내가 미쳤나봐 다크서클이 자꾸 늘어가도 난 웃음이 멈추질 않아 널 만나느라 너무 힘들어 다크서클이 턱 끝까지 와도 다크서클이 허리까지 와도 다크서클이 무릎까지 와도 난 웃음이,6dNPbMLDrsofkPzVL8Mt4v,0.725,0.752,-6.336,1,0.103,0.781,132.047
  장나라  ,바람아 멈추어 다오,해가 뜨면 찾아올까 바람불면 떠날 사람인데 행여 한맘 돌아보면 그대 역시 외면하고 있네 바람아 멈추어다오  세월가면 잊혀질까 그렇지만 다시 생각날걸 붙잡아도 소용없어 그대는 왜 멀어져가나 바람아 멈추어다오  난 몰라 하아하 바람아 하아우~ 멈추어다오 바람아 멈추어다오  이제 모두 지난 일이야 그리우면 난 어떡하나 부질없는 내 마음에 바보같이 눈물만 흐르네 바람아 멈추어다오  난 몰라 하아하 바람아 하아우~ 바람아 멈추어다오 멈추어다오 바람아 멈추어다오  이제 모두 지난 일이야 그리우면 난 어떡하나 부질없는 내 마음에 바보같이 눈물만 흐르네 바람아 멈추어다오,5TOO6dtauVH6M4RUBZKMqE,0.9,0.848,-4.771,1,0.0171,0.794,117.635
  무한도전  ,승리의 시간,승리의 시간이 왔어 왔어 난 분명 기적을 봤어 봤어 소리쳐 뛸 준비 됐어 됐어 우리의 함성을 보내줘야 해 막 보내 우리는 하나가 됐어 잘나도 너무 잘났어 숨이 턱 끝까지 찼어 우리도 다 같이 뛰어줘야해 불꽃되어 모두 일어나 승리를 거두리 다시 이기리 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오른손을 높이 들고 콕콕 찔러줄래 온 몸이 지칠 때까지 한번 뛰어볼래 다시 한번 이길 때까지 콕콕 찔러줄래 우리는 코 코 코리아 모두 쉴 때까지 소리를 질러도 돼 쪼쪼쪼 눈물이 벅차오를 때는 확 울어도 돼 출발 모두 손을 높이 들고 하늘 위로 찔러볼래 다시 한번 코 코 코리아 불꽃되어 모두 일어나 승리를 거두리 다시 이기리 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 자랑스러운 대한민국에서 태어나 그것만으로도 행복합니다 저도 이젠 같이 웃고 울고 같이 뛰면서 응원합니다 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국 오 대한민국,2vmE6cl9NoWhZIgcDLWc54,0.597,0.833,-5.647,1,0.117,0.519,131.998
  러블리즈  ,Emotion,바람이 살랑 열린 창문 틈을 비집고 들어와 기억을 흔들어 여태 잠 못 들던 이율 알 것 같아 더 아플 줄 알았었는데 더 미울 줄 알았었는데 더 편안한 느낌 이젠 알 것 같아 서운했나 봐 어렸던 만큼 좋아한다며 내 생각만 했나 봐 서툰 이별에 괜히 또 맘만 앞서 나 다친 것만 알았어 너에게 말하고 싶어 이젠 Love this emotion 내가 속한 시간의 한 켠에 네가 있어 다행야 안녕 유난한 달빛 눈이 따끔거려 눈물이 차올라 미소가 엉겨와 쏟아지는 기억 속엔 네가 있어 더 네 맘을 헤아렸다면 더 두 눈을 마주했다면 더 멀리 왔을까 이젠 알 수 없어 서운했나 봐 어렸던 만큼 좋아한다며 내 생각만 했나 봐 서툰 이별에 괜히 또 맘만 앞서 나 다친 것만 알았어 너에게 말하고 싶어 이젠 Love this emotion 내가 속한 시간의 한 켠에 네가 있어 다행야 안녕 괜한 뒤척임 한 번으로 난 잠에서 깨 품에서 깬 뒤 잠 못 들었던 수많은 밤 지난 시간 한 켠 가득 널 그려 내 맘 가득 너란 기억 이젠 지우려 비우려 해 서운했나 봐 믿었던 만큼 당연하게도 네 맘 자신했나 봐 난 널 생각하지 못했어 너에게 말하고 싶어 이젠 Love this emotion 내가 속한 시간의 한 켠에 네가 있어 다행야 안녕,3NfuZ68iWBvHfRprWD9I40,0.714,0.777,-3.309,1,0.393,0.897,144.997
  틴탑  ,반해,넌 내게 반해 Girl 넌 내게 반해 Girl 넌 내게 반해 넌 내게 내게 반해 넌 내게 반해 Girl 넌 내게 반해 Girl 넌 내게 반해 no doubt 넌 내게 내게 반해 나를 사랑해준 너를 위한 선물 Baby me & you Just a two of us 이건 마치 산타의 꾸러미 램프 속 지니 도깨비 방망이 니가 원하는 것이 뚝딱 이뤄질걸 내게 빠질걸 나만 믿어 Uh Oh 나를 바라보는 니 눈빛이 흔들려 내게 기대 눈 감은 떨리는 니 숨결이 들려 지금 딱 그대로 멈춰 내 맘대로 널 그릴래 밤새 내 두 눈동자 속에 Oh baby tonight Oh baby tonight 뭘 자꾸 그리 고민해 이노래 끝나기전에 Oh baby tonight Oh baby tonight 내 손을 잡아줘 girl Dance with me tonight,24xfezhn7uvx3kPbOHuUsg,0.869,0.785,-3.707,1,0.261,0.699,119.999
  신화  ,T.O.P. (Extended Ver.),What you gonna do what I gotta do keep me up and makin a cash in flash at last do you wanna see the light or stand alone what you gonna do now what's up with the past what you gonna do what I gotta do this is how we do you niggas better know do you wanna see the light or stand alone in the midst of flippin side puttin it down wild cornin through your town my love is D R C 너도 힘들겠어 어제 다시 찾아온 널 받아준다 했을때 그땐 내 속에 미워하는 마음들이 남았어 날 버리고 돌아섰던 너에게 Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of M I L 난 지금 잊혀진 기차역에 서서 네 마음과 영혼을 가방에 넣고 오직 나만이 탈수 있는 차를 기다려 그대라는 기차가 오기만을 기다려 D O P D O G 널 보낸 후에 나는 알게됐었어 그 어떤 사람도 대신 할수 없는걸 난 매일 같이 기도했어 니가 불행하길 나는 기도했어 이젠 다시 내게로 돌아와 Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of M I L 니가 돌아오는 길에 내가 서있을께 준비했던 만큼만 그리움과 내 사랑과 멍이 들어버린 가슴 보여주겠어 다신 나를 떠날 생각마 행복하게 해줄게 이젠 shootin to kill lyrics I spill are raw deal eccentually and mentally ill that's for real the source of a commin ti the down and torture ya coast to coast now we boogie sorang in the raid watch it quiver body blows bein deliver by thriller sicker than heeler when I come with the strains the mega pains that remain in your brain low talls a stain a mental high pain 더 이상의 방황 모두 끝낼때가 왔어 항상 니곁에 있어 Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of M I L Twinkling of paradise one more your life 그대 그 마음을 알겠어 내품에 언제나 살아있고 싶은 걸 느껴 The way of M I L,3mReqKWhbESwt5XGpqs9ir,0.666,0.662,-6.956,0,0.212,0.818,87.956
  VNT   ,소리 (예예예),"나를 쳐다보는 너의 그 눈빛 또 나를 보며 미소짓은 그 얼굴 오! 내 마음이 떨려 자꾸 내 가슴이 뛰어 자꾸 나의 눈이 자꾸 너만 바라 봐  Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee  내 곁으로 다가오는 차 소리 오! 내 앞에서 멈쳐버린 발소리 오! 나의 몸이 굳어 자꾸 움직일 수 없어 자꾸 너의 매력에 자꾸 난 빠져 가  Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee  널 보면 느껴지는 숨소리 오! 내 귓가에 들어오는 목소리 나의 가슴이 뛰는 소리 심장의 울림소리 내 마음에 젖는 사랑 빗소리 오! 내 입술에 다가오는 숨소리 오! 내 입가에 속삭이는 목소리 나의 심장이 뛰는 소리 사랑이 오는 소리 내 가슴에 울리는 사랑소리 오!  이 순간을 너와 둘이 오!오!오! 이 시간을 너와 둘이 오!오!오! 너와 둘이 노래하며 너와 둘이 춤을 추며 너와 둘이 사랑으로 오!오!오!  Girl! ~ Girl! ~ Yea~ You know what I do 넌 나의 Baby boo 이렇게 너를 원하고 I know you want me too 1,2,3 내게 다가와줘 just one night 내게 맡겨봐 너의 똑같은 말투 You know that I want you 사랑의 시작은 언제든지 When I told you 사랑 망설이지 말고 다가와 boy 기다리는 내게 달려와 boy  나를 바라보는 너의 그 얼굴 오! 나를 의식하는 너의 그 모습 오! 너를 보면 끌려 자꾸 나도 몰래 끌려 자꾸 니가 내게 다가오길 기다려  Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee  나를 향해 다가오는 발소리 오! 나의 몸에 울리는 니 목소리 오! 내 심장이 뛰어 자꾸 너를 보면 뛰어 자꾸 나도 모르게 네게 자꾸 달려 가  Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee Oh Yeah Yeah Yeah Oh Yeah Yeah Yeah Oh Yeahee Yeahee Yeahee  널 보면 느껴지는 숨소리 오! 내 귓가에 들어오는 목소리 나의 가슴이 뛰는 소리 심장의 울림소리 내 마음에 젖는 사랑 빗소리 오! 내 입술에 다가오는 숨소리 오! 내 입가에 속삭이는 목소리 나의 심장이 뛰는 소리 사랑이 오는 소리 내 가슴에 울리는 사랑소리 오!  이 순간을 너와 둘이 오!오!오! 이 시간을 너와 둘이 오!오!오! 너와 둘이 노래하며 너와 둘이 춤을 추며 너와 둘이 사랑으로 오!오!오!",1RmZPBlWpyukjvxgfGfJRF,0.748,0.923,-1.064,0,0.256,0.752,95.097
  핑클 (Fin.K.L)  ,Sting...,tell me only one 차갑게 날 뒤돌아 떠나줘 tell me only two 부탁이야 oh baby 아름답던 추억으로 널 잡을 수 없게 tell me only three 그의 곁에 남았어도 tell me only four 난 너 뿐야 oh baby 끝내 떨칠 수 없었던 이별이 이제 이제 이제와 once again say goodbye 제발 나를 찾지는 마 예 once again say goodbye 다시 또 널 울게 할테니 baby so many many many many many many nights so many many many many times so many many many many byes you don't know oh me so many many many many many many night so many many many many times so many many many many bye my lover baby tell me only one 그의 품에 안겨서도 tell me only two 널 생각해 oh baby 너의 깊은 그 향기가 내 안에 오래 오래 오래돼 once again say goodbye 이젠 나를 미워해줘 예 once again say goodbye 그래야 날 기억할테니 예 왜 우는거니 알잖아 내 곁에 함께 한 날보다 더 큰 행복은 없단걸 더 후횐 없잖아 once again say goodbye 이젠 나를 미워해줘 예 once again say goodbye 그래야 날 기억할테니 baby once again say goodbye 이젠 나를 미워해줘 예 once again say goodbye 그래야 날 기억할테니 baby so many many many many many many nights so many many many many times so many many many many byes I don't know oh you so many many many many many many night so many many many many times so many many many many bye I love you baby,2qFhA12GLhJpybRirzb4Db,0.718,0.797,-7.185,0,0.512,0.852,100.012
  SUPER JUNIOR (슈퍼주니어)  ,Fantastic (헨리),Yo Girl you’re Fantastic You know that You make me fly Uh Yeah Ooh Ooh Baby I don’t know 철이란 없었지 사랑이 뭔지조차 모른 애송이 사랑이란 그 미묘한 게임 난 늘 이겨만 왔었다고 진지한 적 조차 없다고 으쓱거리는 나였었는데 더 좋은 남자가 되고 싶게 해 진짜 남자로 태어나게 해 내 이름을 불러준 네가 Oh 환상적인 네가 너를 선택한 이유 내 삶에 가장 큰 선물 날 높이 끌어 올리니까 It’s gonna be Fantastic WohUh Uh Uh Uh 정말 좋을 거야 기대해 It’s gonna be Fantastic WohUh Uh Uh Uh 상상한 그 이상을 줄게 It’s gonna be Fantastic 허리케인처럼 몰아치던 내 자신조차 날 모르던 질주만 하던 나에게 너무 귀한 네가 안겨와 뜨겁고 작은 혜성처럼 와 언 심장을 녹여버렸어 더 좋은 남자가 되고 싶게 해 진짜 남자로 태어나게 해 내 이름을 불러준 네가 Oh 환상적인 네가 너를 선택한 이유 내 삶에 가장 큰 선물 날 높이 끌어 올리니까 It’s gonna be Fantastic WohUh Uh Uh Uh 정말 좋을 거야 기대해 It’s gonna be Fantastic WohUh Uh Uh Uh 상상한 그 이상을 줄게 It’s gonna be Fantastic 넌 감동이야 특별해 모든 걸 시작할 수 있게 해 환상의 꿈속의 답을 찾아냈어 너의 끝도 역시 나이길 Yeah 더 좋은 남자가 되고 싶게 해 진짜 남자로 태어나게 해 내 이름을 불러준 네가 Oh 환상적인 네가 너를 선택한 이유 내 삶에 가장 큰 선물 날 높이 끌어 올리니까 It’s gonna be Fantastic WohUh Uh Uh Uh 정말 좋을 거야 기대해 It’s gonna be Fantastic WohUh Uh Uh Uh 상상한 그 이상을 줄게 It’s gonna be Fantastic,4nFageijlPIk5ceXipdqif,0.693,0.757,-5.587,0,0.234,0.511,100.038
"  효민 ,  Justatee  ",Cabinet,"I got a secret, But 네게만 비밀 아득히 퍼진 니 향기에 취한 난 결국 got secret, 또 네게는 비밀 이 감정 그 단어는 Just in my cabinet  Something in my heart 너로 가득한 달콤하게 적신 편지를 숨겨 또 아무도 모를 비밀 내방 한 구석 속에 그래 내 gold cabinet  I got a secret But, 네게만 비밀 아득히 퍼진 니 향기에 취한 난 결국 got secret, 또 네게는 비밀 이 감정 그 단어는 Just in my cabinet  Em như là sao, anh là trăng mờ 2 ta thật cao, nhưng chả bao giờ Gieo chung câu thơ, và chia nhau cơn mơ, thầm thương nhau sao ta cứ tỉnh bơ, bơ bơ bơ  Rất dễ để nói rằng I love you Rất khó để biết I can trust you! Trong em là vô vàn, tương tư đầy mơ màng, anh không thể dễ dàng với  Rồi qua đêm nay khi nắng lên rồi Thì còn lại điều gì em ơi Vì sao con tim anh muốn đâm chồi, em thì luôn che giấu sau đôi môi  Vì thương em anh gom hết mây trời Mà chẳng màng gập ghềnh xa xôi Để vân vân mây mây thứ trên đời, không thể ngăn 2 chúng ta thành đôiiiiB  I got a secret But, 네게만 비밀 아득히 퍼진 니 향기에 취한 난 결국 got secret, 또 네게는 비밀 이 감정 그 단어는 Just in my cabinet  Just wanna be with you 오늘 밤 just wanna be with you 널 원하고 있어 You know that I need you So bigger and bigger In my cabinet",0ZMMoe9Jn2Hu217Z1QPpLe,0.5,0.928,-1.84,0,0.33,0.679,114.375
  이은하  ,사랑도 못해본 사람은,지금 시집을 펼쳐 읽는 것은 잊기 위함이 아닙니다 당신은 이별이란 말로 떠났지만 온전하게 한 번 사랑도 못해본 사람은 아직 그 슬픈 뜻을 알지못해요 설령 깨지듯 아파지더라도 뜻도 모를 이별의 시를 읽겠어요 남겨진 그대의 향기처럼 전 그렇듯 잔인하지 못했기에 당신은 이별만을 남겨두고 온전하게 한 번 사랑도 못해본 사람은 아직 비의 뜻을 알지 못해  지금 시집을 펼쳐 읽는 것은 잊기 위함이 아닙니다 당신은 이별이란 말로 떠났지만 온전하게 한 번 사랑도 못해본 사람은 아직 그 슬픈 뜻을 알지못해요 설령 깨지듯 아파지더라도 뜻도 모를 이별의 시를 읽겠어요 남겨진 그대의 향기처럼 전 그렇듯 잔인하지 못했기에 당신은 이별만을 남겨두고 온전하게 한 번 사랑도 못해본 사람은 아직 비의 뜻을 알지 못해 아직 비의 뜻을 알지 못해,2Enx2BrX4Bl9QKu8wUyZt6,0.657,0.777,-3.298,1,0.301,0.724,121.371
  Queen B`Z  ,Sweetch,너무 쉽게 판단하지 사랑이란 말도 쉽지 정말 넌 날 몰라 oh dare U know me oh dare U know me oh dare U know me 웃겨 웃겨 너 완전 코미디 부드러운 눈웃음에 오해할 수 있겠지만 내가 네꺼라고 착각하진 마 큰코다쳐 큰코다쳐 틀려 틀려 내 비밀번호 탐나는 너라는 건 인정하지만 천천히 거릴 두고 다가와줘 난 궁금해 너를 몰라 i'm your star shining star 너에게만 별처럼 빛날게 더 멀리 가기 전에 내 사랑에 just get it on 더 가까이 다가와 let's go 아무도 가지 못한 곳까지 가볼게 너라면 갈 수 있어 볼 수 있어 so take off you wake up 더 다가와줘 take up look at me look at me i'll make you boing boing follow me follow me i'll bet you high high look at me look at me i'll make you boing boing follow me follow me i'll make u mamma mia I don’t wanna be your lady 지금보다 더 색 달리 눈감고 지나쳐도 끌릴 만큼 향기롭게 향기롭게 바꿔 바꿔 날 원한다면 탐나는 너라는 건 인정하지만 천천히 거릴 두고 다가와줘 난 궁금해 너를 몰라 i'm your star shining star 너에게만 별처럼 빛날게 더 멀리 가기 전에 내 사랑에 just get it on 더 가까이 다가와 let's go 아무도 가지 못한 곳까지 가볼게 너라면 갈 수 있어 볼 수 있어 so take off you wake up 더 다가와줘 take up look at me look at me i'll make you boing boing follow me follow me i'll make u mamma mia 상상보다 더 달콤해 내 맘 가득해 짜릿짜릿 꿈결까지도 따라와 난 너만을 사랑해 i'm your star shining star 너에게만 별처럼 빛날게 더 멀리 가기 전에 내 사랑에 just get it on 더 가까이 다가와 let's go 아무도 가지 못한 곳까지 가볼게 너라면 갈 수 있어 볼 수 있어 so take off you wake up 더 다가와줘 take up,2WgsA5CMeqY7kNNxn3XHCA,0.75,0.939,-2.238,1,0.149,0.725,132.021
  터보  ,나 어릴적 꿈,워 워워워 워워워 워우워 워워워 워워워  너를 나만에 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰꺼야  늘 내가 키워왔던 소중했던 내 꿈은 우리 아빠 좋아하던 대통령 음 그 꿈이 나와 같은 친구 있었지만 난 좋아 꿈이 대통령 이었다는게 나에 꿈을 위해 공부 많이 많이 했지 대통령 사진까지 걸어놨지 그런 내가 너를 처음 본 순간 내 꿈은 확 바뀌었어 처음 너를 보는 순간 나는 알게 됐지 내가 찾던 꿈이라는 걸 처음 널 본 그 느낌이 나에 모든 것을 바꾸기에 충분했었지 이젠 나에게 주어진 새로운 꿈만 간직하고 싶어 너를 위해서만 몰두하며 살아가고 싶어 너를 나만에 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰거야 이룰거야 워 워워워 워워워 워우워 워워워 워워워 워우워 워워워 워워워 워우워 워워워  정말 이제 나는 포기했어 내가 대통령이 되려했던 그 꿈을 온 국민을 책임지는 것보단 한 여자를 책임지는 남자이고 싶어 그래 이런 나를 싱겁다고 생각하지마 이여자는 그 만큼에 가치가 있어 여잔 대단하긴 대단한가봐 확 꿈이 바뀌었으니까 처음 너를 보는 순간 나는 알게 됐지 내가 찾던 꿈이라는 걸 처음 널 본 그 느낌이 나의 모든 것을 바꾸기에 충분했었지 이젠 나에게 주어진 새로운 꿈만 간직하고 싶어 너를 위해서만 몰두하며 살아가고 싶어 너를 나만의 여자로 만들겠다는 꿈이 생긴거야 어떤 어려움이 있더라도 이룰거야 이룰거야 워 워워워 워워워 워우워 워워워 워워워 워우워 워워워 워워워 워우워 워워워,35LWTNkTu78YPqF2lS7C0i,0.676,0.978,-4.418,0,0.143,0.66,134.879
