artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  한영애  ,달,모습이 변한다해도 다른 이름 붙이지 마요 간직한 얼굴을 내밀 때까지 기다리고 있으니 그 모습 지금 초라해도 그를 보고 말하지 말아요 언젠가 다가올 보름날까지 기다리고 있으니 해도 진 어느 날 둥근 얼굴로 따뜻한 그 빛으로 감싸 줄테니 불꽃놀이 즐기는 아이들에게 환한 그 얼굴로 웃어줄테니 그 모습 지금 초라해도 그를 보고 말하지 말아요 언젠가 다가올 보름날까지 기다리고 있으니,7rHwhgD4jScEmoGopCcEeh,0.619,0.825,-5.18,1,0.0371,0.727,84.074
  Dierks Bentley  ,Life On The Run,"She never knew my name, least not the one my daddy gave me I took off the way I came, moonlight reflectin' off the chrome She didn't want my story so I didn't have to lie If I loved her it was only for a night  Livin' life on the run You can't give your heart to no one Your only friend is the settin' sun I didn't do what they said I done  I gotta stay one step ahead Or one of these days I'm gonna wake up dead Dropped in my tracks by a bullet from a lawman's gun Oh, you can't rest a minute when you're livin' life on the run  The white lines on the road that's the only trail I leave behind me Been chasin' high-line poles ever since the night I skipped out of town Somewhere in the distance is where I need to be All I care about right now is speed  Livin' life on the run You can't give your heart to no one Your only friend is the settin' sun I didn't do what they said I done  I gotta stay one step ahead Or one of these days I'm gonna wake up dead Dropped in my tracks by a bullet from a lawman's gun Oh, you can't rest a minute when you're livin' life on the run  Here we go  Here they come now, gotta lay low Done bent the law till the law got broke Here they come now, gotta lay low-ow-ow-ow-ow  Here they come now, they're closin' in Pack of bloodhounds gonna catch my scent Here they come now, now I'm gone again, yeah  Livin' life on the run You can't give your heart to no one You can't rest a minute when you're livin' life on the run No, you can't rest a minute when you're livin' life on the run",5G00tjRDIGAqJJom3zdX7Q,0.574,0.898,-3.075,0,0.269,0.583,101.026
  조정치  ,기분이 나빠,이른 아침 부은 눈위로 내리쬐는 햇살 내가 가장 좋아하는 반찬 위 머리칼 기다리는 전화는 오지 않고 옆집아이 시끄런 기타소리만  기지게 쭉 필 때 삐끗하는 목과 허리 작동이 되질 않는 어제 산 드라이어 신고 나갈 신발 위 까만 주름 빨대 꽃은 우유 유통 기한은 어제  기분이 나빠 하루 종일 기분이 나빠 되는 일 없이 지나간 하루 널 보는 것 만으로 행복할 수 있다면 얼마나 좋아  늘 그렇진 않아 꼭 그런날만 또 그래 먼가에 홀린듯한 이 기분 너도 알고 있지 아무도 없는 약속장소의 매연 딴 생각들로 가득찬 너의 표정  기분이 나빠 하루 종일 기분이 나빠 되는 일 없이 지나간 하루 널 보는 것 만으로 행복할 수 있다면 얼마나 좋아 기분이 나빠 하루 종일 기분이 나빠 되는 일 없이 지나간 하루 널 보는 것 만으로 행복할 수 있다면 얼마나 좋아,6WJcygE9K2wBUS7ThYBncO,0.739,0.491,-9.292,1,0.194,0.774,141.919
  Luke Combs  ,Hurricane,Hadn't had a good time Since you know when Got talked into goin' out With hopes you were stayin' in I was feeling like myself for the first time In a long time 'Till I bumped into some of your friends Over there talkin' to mine Then you roll in with your hair in the wind Baby without warning I was doin' alright but just your sight Had my heart stormin' The moon went hiding Stars quit shining Rain was dropping Thunder 'n lightning You wrecked my whole world when you came And hit me like a hurricane You hit me like a hurricane Knew it was gonna be a long night From the moment when We locked eyes over whiskey on ice Talkin' 'bout us again If I woulda just layed my drink down And walked out I wouldn't be in my truck Driving us to your house But you rolled in with your hair in the wind Baby without warning I was doin alright but just your sight Had my heart stormin' The moon went hiding Stars quit shining Rain was dropping Thunder 'n lightning You wrecked my whole world when you came And hit me like a hurricane You hit me like a hurricane Yeah we go to five With your smile blew me away And girl it ain't but midnight She gon' kill the lights Bring my heart back to your bedside Then you roll in with your hair in the wind Baby without warning I was doin' alright but just your sight Had my heart stormin' The moon went hiding Stars quit shining Rain was dropping Thunder 'n lightning You wrecked my whole world when you came And hit me like a hurricane You hit me like a hurricane Hit me like a hurricane,6xHI9KjUjYT0FPtGO8Mxa1,0.464,0.813,-6.185,1,0.0153,0.515,75.977
  신해철  ,Goodbye Mr.Trouble,꽃은 지고 달은 기울어 가네 아무런 인사도 남기지 않고 날은 가고 맘은 아물어 가네 산 사람 살아야 하는 거겠지 화를 내면 진다 눈물 흘리면 진다 웃지 못하면 티를 내면 진다 백번 천번을 고쳐 말해봐도 천번 만번 매일 져버리네 탄식으로 단을 쌓고 한숨으로 향을 피워 이제 꽃 한송이 올려 희망이라 부르며 그대를 보낸다 누군갈 사랑하는 일도 몹시도 미워하는 일도 모두 힘든 거라면 어차피 고된 거라면 사랑함이 옳지 않겠냐만 나는 그대가 밉고 또 밉고 또 미워서 고맙다는 말 대신 미안타는 말 대신 그대가 남겨둔 화분에 눈물을 뿌린다 Goodbye Mr. Trouble 남겨진 일들은 남은 자들의 것일 뿐 Goodbye Mr. Heartache Lonely heart 끝까지 살겠소 죽어도 살겠소 우리 살아서 그 모든 걸 보겠소 탄식으로 단을 쌓고 한숨으로 향을 피워 이제 꽃 한송이 올려 희망이라 부르며 그대를 보낸다 누군갈 사랑하는 일도 몹시도 미워하는 일도 모두 힘든 거라면 어차피 고된 거라면 사랑함이 옳지 않겠냐만 나는 그대가 밉고 또 밉고 또 미워서 고맙다는 말 대신 미안타는 말 대신 그대가 남겨둔 화분에 눈물을 뿌린다 Goodbye Mr. Trouble 남겨진 일들은 남은 자들의 것일 뿐 Goodbye Mr. Heartache Lonely heart 우리 살아서 그 모든 걸 보겠소,1UxxdTgIRdjExaM9H1V1E0,0.446,0.692,-4.539,0,0.00555,0.254,78.025
  이한철  ,출렁이는 달빛,출렁이는 달빛 아래서 일렁이는 마음을 본다 밀려오는 바람 타고 끝도 없이 나부끼는 마음 하염없이 헤매고 있는 슬픈 사랑을 거두어 안고 내 님이 보일 것 같은 밤의 끝으로 나는 떠나네 어디쯤 가고 있을까 발자욱을 더듬어 보며 바람에 실려오는 그대 소식 기다려 길고 긴 기다림 끝에 꼭 만나고픈 그리운 사람 오늘도 숨죽이며 그날을 기다려 봅니다 하염없이 헤매고 있는 슬픈 사랑을 거두어 안고 내 님이 보일 것 같은 밤의 끝으로 나는 떠나네 어디쯤 가고 있을까 발자욱을 더듬어 보며 바람에 실려오는 그대 소식 기다려 길고 긴 기다림 끝에 꼭 만나고픈 그리운 사람 오늘도 숨죽이며 그날을 기다려 봅니다 출렁이는 달빛 아래서 일렁이는 마음을 본다,6kIAmp7xgL0PF5gciu5gbC,0.714,0.265,-10.686,1,0.869,0.479,127.876
  허세과  ,이렇게 가만히,이렇게 가만히 그댈 바라보면 고개가 기울어요 고갤 기울이고 그댈 바라보면 그대가 짙어져요 음 음 이렇게 가만히 고갤 기울이고 그대를 바라봐요 고갤 기울이고 그댈 바라보면 그대가 깊어져요 음 음 이렇게 가만히 그댈 바라보면 고개가 기울어요 음 음,0PbRtS0MXZ5A1MUuvIi6vq,0.289,0.0382,-20.246,1,0.952,0.0556,112.5
  Glen Campbell  ,I`ll Be Lucky Someday,"Feeling low feeling blue All the troubles come my way But I just won't worry I'll be lucky someday.  My money's gone, ain't got no friends More debts than I can face But I just won't worry I'll be lucky someday.  Let it rain, oh, let it pour 'Cause it just can't get worst no way And I know maybe soon My luck will change someday.  The gal I love done said goodbye She went on her marryin' way But I just won't worry I'll be lucky someday.  I'll be lucky someday Maybe I'll get lucky someday",7Lmf6vbhGpgC60KHIICkRX,0.334,0.26,-13.694,0,0.0882,0.282,95.875
  Zee Avi  ,Concrete Wall,What is this all about Settle down please don't yell or shout The landlord he lives downstairs We'll get evicted Please don't be too loud You say I'm passive aggressive How can I not be When you're always talking at me You say I'm unresponsive And here you are Talking over me You make me wanna throw this shoe Right through that concrete wall Maybe you should pack your things If it's that dreadful Then just leave it all Whoo Whoo Whoo Whoo Don't wanna keep on sharing my bed With someone that I have to love less and less Every time I try to make you smile You say that I'm being a child Well I tried my best You say that I need therapy Well my darling so do you Don't need for you to tell me What is wrong in all I say or do Please don't try to throw this shoe Right through that concrete wall Maybe you should pack your things If it's that dreadful Then just leave it all,1QlUpsX8dGxV5vRwl8fJRK,0.684,0.368,-12.56,0,0.785,0.662,84.932
  Judy Collins  ,Memory ,"""Midnight Not a sound from the pavement Has the moon lost her memory? She is smiling alone In the lamplight The withered leaves collect at my feet And the wind begins to moan  Memory All alone in the moonlight I can smile at the old days I was beautiful then I remember the time I knew what happiness was Let the memory live again  Every streetlamp Seems to beat a fatalistic warning Someone mutters And the streetlamp gutters And soon it will be morning  Daylight I must wait for the sunrise I must think of a new life And I mustn't give in When the dawn comes Tonight will be a memory too And a new day will begin  Burnt out ends of smoky days The stale cold smell of morning The streetlamp dies, another night is over Another day is dawning  Touch me It's so easy to leave me All alone with the memory Of my days in the sun If you touch me You'll understand what happiness is  Look A new day has begun  """,7b4WJ4Uj1Kq5Fn9sxqm76y,0.217,0.208,-16.66,0,0.858,0.073,88.676
  She & Him  ,"Oh No, Not My Baby","When my friends told me you had someone new I didn't believe a single word was true I showed them all I had a faith in you I just kept on saying Oh, no, not my baby Oh, no, not my sweet baby You're not like those other guys Who lead you on and tell you lies My mama told me when rumors spread There's truth somewhere and I should use my head But I didn't listen to what she said I kept right on saying Oh, no, not my baby Oh, no, not my sweet baby You're not like those other boys Who play with hearts like they were toys Well, you might have had a last minute fling But I am sure it didn't mean a thing 'Cause yesterday you gave me your ring And I'm so glad that I kept on saying Oh, no, not my baby Oh, no, not my sweet baby You're not like those other guys Who lead you on and tell you lies Oh, no, not my baby Oh, no, not my sweet baby Oh, no, not my baby Oh, no, not my sweet baby",6LZb4TRvRM3CHOl1azXENV,0.512,0.37,-8.968,1,0.751,0.663,95.711
  Bob Dylan  ,I Was Young When I Left Home,"I was young when I left home But I been out a-ramblin’ ‘round And I never wrote a letter to my home To my home, Lord, to my home And I never wrote a letter to my home It was just the other day I was bringing home my pay When I met an old friend I used to know Said your mother’s dead and gone Baby sister’s all gone wrong And your daddy needs you home right away Not a shirt on my back Not a penny on my name Well I can’t go home thisaway Thisaway, Lord, Lord, Lord And I can’t go home thisaway If you miss the train I’m on Count the days I’m gone You will hear that whistle blow a hundred miles A hundred miles, honey baby. Lord Lord Lord And you’ll hear that whistle blow a hundred miles I’m playing on a track Ma would come and whoop me back On them trestles down by old Jim McKay’s When I pay the debt I owe To the commissary store I will pawn my watch and chain and go home Go home, Lord Lord Lord I will pawn my watch and chain and go home Used to tell Ma sometimes When I see them riding blinds Gonna make me a home out in the wind In the wind, Lord in the wind Make me a home out in the wind I don’t like it in the wind Wanna go back home again But I can’t go home thisaway Thisaway, Lord Lord Lord And I can’t go home thisaway I was young when I left home And I been out rambling ‘round And I never wrote a letter to my home To my home, Lord Lord Lord And I never wrote a letter to my home",2a9Tk19vNrKaf30ubVIduB,0.433,0.452,-10.139,1,0.6,0.377,94.53
  아서라 이그  ,뮤직에,상처받은 어떤 날은 하늘위로 가득한 이제 피어나는 사람들의 마음 속의 무지개 가야하고 해내야 했던 수많은 일들이 또 Come again Come again I like singing music 소리지른다 이런 하루를 살아간다 쏟아지는 나의 미소 나의 목소리 내가 뿜어내는 뮤직에 잊고 있던 그런 비와 그런 해가 생각나 너의 심장부터 자라나는 끝이 없는 무지개 견뎌내고 이겨야 했던 수많은 일들이 또 Come again Come again I like singing music 소리지른다 이런 하루를 살아간다 쏟아지는 나의 미소 나의 목소리 내가 뿜어내는 뮤직에 I like singing music 소리지른다 이런 하루를 살아간다 쏟아지는 나의 미소 나의 목소리 나를 빛나게 할 뮤직에  I like singing music 소리지른다 이런 하루를 살아간다 쏟아지는 나의 미소 나의 목소리 내가 뿜어내는 뮤직에 I like singing music 소리지른다 이런 하루를 살아간다 쏟아지는 나의 미소 나의 목소리 나를 빛나게 할 뮤직에,1yRZXe56sShF3c71KoXcu4,0.753,0.818,-7.096,0,0.0871,0.609,137.957
  송창식  ,한번쯤,한번쯤 말을 걸겠지 언제쯤 일까 언제쯤일까 떨리는 목소리로 말을 붙여 오겠지 시간은 자꾸 가는데 집에는 다 와가는데 왜 이렇게 망설일까 나는 기다리는데 뒤돌아 보고 싶지만 손짓도 하고 싶지만 조금만 더 조금만 더 기다려 봐야지 한번쯤 돌아서겠지 언제쯤일까 언제쯤일까 겁먹은 얼굴로 뒤를 돌아 보겠지 시간은 자꾸 가는데 집에는 다 왔을텐데 왜 이렇게 앞만 보며 남의 애를 태우나 말 한번 붙여 봤으면 손 한번 잡아봤으면 조금만 더 조금만 더 천천히 걸었으면 천천히 걸었으면,6Cno0h8ze2YWfoXUoFzPI9,0.711,0.203,-17.146,0,0.566,0.8,108.26
  루시드폴  ,"오, 사랑",내 맘이 보이나요? 이렇게 숨기고있는데 내 맘이 보인다면 그대도 숨기고있나요? 내 맘이 보이나요? 언제쯤 알게 됐나요? 그대도 그렇다면 나에게 말해요 조심스럽지만 심각하게 얘기하면 어떨까? 다른 얘기하다 슬그머니 말한다면(그대 맘) 어떨런지(허락할 수 있나요?) 이제는 보이나요? 이미 다 얘기했는데 그래도 모른다면 나도 잊을까요?  조심스럽지만 심각하게 얘기하면 어떨까? 다른 얘기하다 슬그머니 말한다면(그대 맘) 어떨런지(허락할 수 있나요?) 이제는 보이나요? 이미 다 얘기했는데 그래도 모른다면 나도 잊을까요?,0WBpzfCJFdnck5gA8TSetb,0.502,0.0474,-27.22,1,0.906,0.358,118.495
  양희은  ,우리가 오를 봉우리는,사람들은 손을 들어 가리키지 높고 뾰족한 봉우리만을 골라서  내가 전에 올라가봤던 작은 봉우리 얘기 해 줄까 봉우리  지금은 그냥 아주 작은 동산일 뿐이지만 그래도 그때 난 그보다 더 큰 다른 산이 있다고 생각진 않았어 나한테는 그게 전부였거든  혼자였지 난 내가 아는 제일 높은 봉우리를 향해 오르고 있었던 거야  너무 높이 올라온 것일까 너무 멀리 떠나온 것일까 얼마 남진 않았는데 잊어버려 일단 무조건 올라 보는 거야 봉우리에 올라서서 손을 흔드는 거야 고함도 치면서 지금 힘든 것은 아무 것도 아냐 저 위 제일 높은 봉우리에서 늘어지게 한 숨 잘텐데 뭐  허나 내가 오른 곳은 그저 고갯 마루였을 뿐 길은 다시 다른 봉우리로 거기 부러진 나무 등걸에 걸터 앉아서 나는 봤지 낮은 데로만 흘러 고인  바다 작은 배들이 연기 뿜으며 가고  이봐 고갯 마루에 먼저 오르더라도 뒤 돌아서서 고함 치거나 손을 흔들어 댈 필요는 없어 난 바람에 나부끼는 자네 옷자락을 멀리서도 똑똑히 알아볼 수 있을 테니까 말야 또 그렇다고 괜히 허전해 하면서 주저 앉아서 땀이나 닦고 그러지는 마 땀이야 지나가는 바람이 식혀 주겠지 뭐 가끔 어쩌다가 혹시라도 아픔 같은 것이 저며올 때는 그럴땐 바다를 생각해 바다 봉우리란 그저 넘어가는 고갯 마루일 뿐이라구 하여 친구야 우리가 오를 봉우리는 바로 지금 여긴지도 몰라 우리 땀 흘리며 가는 여기 숲속의 좁게난 길 높은 곳에 봉우리는 없는 지도 몰라 그래 친구야 바로 여긴지도 몰라 우리가 오를 봉우리는,3hiv1okBscYYIg1Q5y47KA,0.359,0.129,-16.687,1,0.689,0.114,137.002
  Zeya  ,별이 되다,조금만 기다려줘 너에게 가고 있어 오늘 나는 꼭 네게 할말이 있어 하늘을 바라봐줘 널 향해 반짝이는 영원히 변치 않을 저 많은 별빛을 참 많이도 힘들었던 지쳐만가던 내게 다가온 그대 향기로운 그대의 미소가 내맘을 감싸는걸 라라라라 라라 라라라라 라라라라라라 라라라라라 라라라라라라 라라라라 라라라라 오늘 그대 힘들었나요 멀리서도 나 느낄 수 있어 혹시 그녀 다가왔나요 괜찮아요 난 어디에서도 다시 그대 손잡을 수 없어도 하늘을 봐요 그댈 위해 별빛이 되어 줄게요 참 많이도 힘들었던 지쳐만가던 내게 다가온 그대 향기로운 그대의 미소가 내맘을 감싸는걸 라라라라 라라 라라라라 라라라라라라 라라라라라 라라라라라라 라라라라 라라라라,2zKp2hv2lNilpwnsoX2AaQ,0.716,0.652,-4.731,1,0.74,0.681,120.024
"  Clint Black ,  Wynonna  ",A Bad Goodbye,"I've been bound to leave you, we've known that for awhile I'm sure it's something I can't do if I can't leave you with a smile I don't know how far I'll have to go 'til I'm sure those eyes won't cry And in my mind I've left enough to know that I can't leave you With a bad goodbye Goodbye, easier said than done Goodbye, there's no good when you're the one Whose goodbye you swore would never come And in my goodbye you're finding none  I'm still bound to leave you, I surely don't know how My heart won't let me put you through What my mind says should happen now I don't know where we'll go from here, there may be no way to fly   And the cloud I'm in just makes it all too clear that I can't leave you With a bad goodbye  Goodbye, easier said than done Goodbye, there's no good when you're the one Whose goodbye you swore would never come And in my goodbye you're finding none  How can we be so far between where we are and one more try And any way I look, I've only seen that I can't leave you With a bad goodbye",1XTgqedadpTqNod7SvpiP1,0.401,0.261,-10.409,1,0.8,0.192,70.805
  이필원  ,추억,추억이 흘러내려 내 맘에 젖어있네 쌓여진 옛 이야기 잊을 수 없다네 바람이 나부끼면 나뭇잎 떨어져서 내 님에게 날아가 소식 전하지 아 아 바람아 불어라 내 님 있는 그 곳까지 불어다오  사무친 옛 이야기 가슴에 젖어오네 떠나던 마음속엔 내 모습 담아갈까 바람아 불어다오 임계신 그 자리에 나뭇잎아 날아가 소식 전하렴 아 아 바람아 불어라 내 님 있는 그 곳까지 불어다오,3j988KqQePRReWnPfv2ZJP,0.618,0.472,-12.181,0,0.156,0.457,114.218
  송창식  ,참새의 하루,아침이 밝는구나 언제나 그렇지만 오늘도 재너머에 낟알갱이 주우러 나가봐야지 아침이 밝는구나  바람이 부는구나 언제나 그렇지만 오늘도 허수아비 뽐을 내며 깡통소리 울려대겠지 바람이 부는구나  햇볕이 따갑구나 언제나 그렇지만 오늘도 어디가서 물 한모금 추기고 재잘대야지 햇볕이 따갑구나  희망은 새롭구나 언제나 똑같지만 커다란 방앗간에 집을 짓고 오손도손 살아봐야지 희망은 새롭구나  이제는 졸립구나 언제나 그렇지만 마누라 바가지는 자장가로 부르는 사랑의 노래 이제는 졸립구나 아침이 밝는구나 바람이 부는구나 햇볕이 따갑구나 희망은 새롭구나 이제는 졸립구나 아침이 밝는구나 바람이 부는구나,3fYI9S4eqeIQa6ydf7CBiZ,0.768,0.369,-15.367,1,0.355,0.851,77.281
  Freddie King  ,Reconsider Baby,"So long, oh how I hate to see you go So long, oh how I hate to see you go And the way that I will miss you I guess you will never know  We've been together so long, to have to separate this way We've been together so long, to have to separate this way I'm gonna let you go ahead on baby Pray that you'll come back home some day  You said you once had loved me, but now I guess you have changed your mind You said you once had loved me, but now I guess you have changed your mind Why don't you reconsider baby Give yourself just a little more time",1sdXpmB13AyaHaiSlgeITt,0.468,0.276,-14.411,0,0.469,0.705,185.579
  조용호  ,새로운 마을,나를 처음 만난 사람이 있었네 슬픔 잃어버린 사람이 된 후로 너무 말 많은 병이 생긴 뒤로 지나간 날은 피와 살이 되어 울며 웃던 날들 모두 싫어졌네 내가 감추던 것은 다들 알고 있네 저 하늘 끝에 내 마음 던지고 내 갈 곳 아는 사람이 되어서 달콤한 꿈을 청해보네 사랑스런 그대 이제 내게 와요 내가 사는 동네 버리고 갈게요 따뜻한 마음되어 위로 할게요 아무런 것도 바라진 않아요 그저 말이 없는 사람이 되어서 그대가 가는 길 따라 갈게요 저 하늘 끝에 내 마음 던지고 내 갈 곳 아는 사람이 되어서 달콤한 꿈을 꾸었구나,180T2SPSfWqX6bwrqegHxW,0.469,0.294,-11.0,1,0.812,0.361,96.67
  한경애  ,옛 시인의 노래,마른나무 가지에서 떨어지는 작은 잎새 하나 그대가 나무라 해도 내가 내가 잎새라 해도 우리들의 사이엔 아무것도 남은 게 없어요 그대가 나무라 해도 내가 내가 잎새라 해도 좋은 날엔 시인의 눈빛 되어 시인의 가슴이 되어 아름다운 사연들을 태우고 또 태우고 태웠었네 뚜루루루 귓전에 맴도는 낮은 휘파람 소리 시인은 시인은 노래 부른다 그 옛날의 사랑 얘기를 좋은 날엔 시인의 눈빛 되어 시인의 가슴이 되어 아름다운 사연들을 태우고 또 태우고 태웠었네 뚜루루루 귓전에 맴도는 낮은 휘파람 소리 시인은 시인은 노래 부른다 그 옛날의 사랑 얘기를 그 옛날의 사랑 얘기를,6VkfYnV1kfJSz2Tv1tESeC,0.428,0.23,-14.602,0,0.892,0.344,76.279
  한희정  ,어항,한편 거실에는 거대한 어항이 있었어 나는 다홍빛의 물고기를 좋아했는데 그는 항상 무슨 말을 하고 싶은 눈치였지만 나는 알아듣지 못했어 그가 무얼 원하는지 그가 더 이상 말을 하지 않았던 어느날 아버지는 밖으로 나갔다 들어오셨는데 같은 생김새의 물고기 같은 어항 속에 들어갔어 그 어느 누구도 불만이나 의심을 드러내지 않았지 일요일에는 어항을 청소해야만 해 그래야 해 일요일에는 어항 물을 갈아주어야 해 그래야 해 그 모든 것에 아버지 흡족해 하셨어 모든 게 아버지 보시기에 참 좋았더라,2ePWReamkmvdlkPVVJt1Xu,0.75,0.188,-10.087,1,0.909,0.648,95.928
  동물원  ,시청 앞 지하철 역에서,시청앞 지하철 역에서 너를 다시 만났었지 신문을 사려 돌아섰을때 너의 모습을 보았지 발 디딜틈 없는 그곳에서 너의 이름을 부를땐 넌 놀란 모습으로 음음음 너에게 다가가려 할때에 난 누군가의 발을 밟았기에 커다란 웃음으로 미안하다 말해야했었지 살아가는 얘기 변한 이야기 지루했던 날씨 이야기 밀려오는 추억으로 우린 쉽게 지쳐갔지 그렇듯 더디던 시간이 우리를 스쳐지난 지금 너는 두아이의 엄마라며 엷은 미소를 지었지 나의 생활을 물었을땐 나는 허탈한 어깨짓으로 어딘가에 있을 무언가를 아직 찾고 있다했지 언젠가 우리다시 만나는 날에 빛나는 열매를 보여준다했지 우리에 영혼에 깊이 새겨진 그날의 노래는 우리귀에 아직 아련한데 가끔씩 너를 생각한다고 들려주고 싶었지만 짧은 인사만을 남겨둔채 너는 내려야했었지 바삐 움직이는 사람들속에 너의 모습이 사라질때 오래전 그날처럼 내 마음에는 언젠가 우리다시 만나는 날에 빛나는 열매를 보여준다했지 우리에 영혼에 깊이 새겨진 그날의 노래는 우리귀에 아직 아련한데 라라라라라라라라,0wklReDtahSwKbq4487g35,0.67,0.533,-11.903,1,0.376,0.521,108.414
  Simon & Garfunkel  ,El Condor Pasa,I'd rather be a sparrow than a snail Yes I would if I could I surely would  I'd rather be a hammer than a nail Yes I would if I only could I surely would Away I'd rather sail away Like a swan that's here and gone A man gets tied up to the ground He gives the world its saddest sound Its saddest sound  I'd rather be a forest than a street Yes I would if I could I surely would I'd rather feel the earth beneath my feet Yes I would if I only could I surely would,1eN42Q7IWRzRBq8eW2Y2TE,0.33,0.214,-17.699,0,0.836,0.275,147.795
  Angus & Julia Stone  ,Get Home,If I ever ever did stray Would you come back come back to me But you can't follow a dog home No you can't call a dog home if you don't know it's name Just as long as you gon' get home you get home Just as long as you gon' get home you get home Cause she's a million miles away Oh a million shores away And all I can think about sailing back Having you here by my side Oh stay here with me don't go Oh stay here with me don't go Just as long as you gon' get home you get home Just as long as you gon' get home you get home Just as long as you gon' get home you get home Just as long as you gon' get home you get home Oh you're bleeding out your heart for the one you love Oh you're bleeding out your heart for the one you love Oh you're bleeding out your heart for the one you love Oh you're bleeding out your heart for the one you love Just as long as you gon' get home you get home Just as long as you gon' get home you get home Just as long as you gon' get home you get home Just as long as you gon' get home you get home,24foG8QHhUH78lZSPkvx53,0.761,0.603,-7.996,1,0.228,0.65,110.02
  Danielle Bradbery  ,Talk About Love,We had a plan to get out of town and keep headin' east Til we could see that moon sink into the carolina beach I snuck out at ten o'clock you were waitin' a couple blocks Away in your car between your house and mine We held hands and drove too fast Took 5 hours and a tank of gas But now we're here and all alone I know we'll be dead when we get home but Talk about stars Talk about hearts Beatin' like the waves on the shoreline Two names written in the sand A long kiss and a slow dance Talk about young Talk about fun Craziest thing we've ever done Two kids caught up in this rush Talk about love Let's kick off our shoes and run down to That boardwalk Jump that gate hope and pray We don't get caught Can you believe we're finally here Bare feet hangin' off the pier I thought I'd seen it all tonight But then you put your lips on mine and Repeat chorus There ain't a chance we shouldn't take Ain't a rule we wouldn't break One boy one girl On the edge of the world Repeat chorus,6DJJHbH76OGNDUFi5kIf7b,0.493,0.748,-3.452,1,0.0378,0.426,163.885
  일레인  ,I Want You,You wrap your body ‘round me like you do yeah I lose all my logics on you you say it was your only intention I still lose my logics on you I want you to tell me what starts with one glance and what starts with one glass of wine oh what’s on you mind Tell me what stopped you what led you what touched you what turned you on Come on I want you at the party I want you to get closer closer to me mm closer to me Come on I want you at the party I want you to get closer I’m letting you take over my mind yeah see I lose all my logics on you you say it was your only intention see I lose all my logics on you Baby I wanna know yeah I wanna know baby what’s keeping you up all night yeah Baby I wanna know yeah I wanna know baby what’s keeping you up all night Come on I want you at the party I want you to get closer closer to me mm closer to me Come on I want you at the party I want you to get closer Baby I wanna know yeah I wanna know baby what’s keeping you up all night yeah Baby I wanna know yeah I wanna know baby what’s keeping you up all night Come on I want you at the party I want you to get closer closer to me mm closer to me Come on I want you at the party I want you to get closer Come on I want you at the party I want you to get closer closer to me mm closer to me Come on I want you at the party I want you to get closer,1h6cGiDFvr0ST9U5RxIfdh,0.867,0.498,-7.663,0,0.466,0.591,123.955
  Jamie Lawson  ,Don`t Let Me Let You Go,"I know I make mistakes and I can let you down don't always find the words to say For all this searching you're the best thing that I've found I'll be hoping you stay Before you let me throw this all away before you let me say all the stupid things I'll say Take these arms and let them hold you tight love you more than love could ever know I may fuck things up from time to time, but Don't let me let you go Don't let me let you go I may get jealous and a little insecure I may get drunk and let love bleed but it's hard to believe that beauty like yours could fall for something like me Take these arms and let them hold you tight love you more than love could ever know I may fuck things up from time to time, but Don't let me let you go Don't let me let you go I'll do my best to learn from these mistakes I may fail but I will always try I will tell you every single day I can I'll stay right by your side Staying right by your side Take these arms and let them hold you tight love you more than love could ever know I may fuck things up from time to time, but Don't let me let you go Take these arms and let them hold you tight love you more than love could ever know I may fuck things up from time to time, but Don't let me let you go Don't ever let me let you go",3qckQrJTh5qqO0hoxzYlis,0.616,0.333,-8.099,1,0.492,0.122,88.053
  Sebastian Hackel  ,Warum Sie Lacht,"Und ich hab Hasen gesehen mitten in der Stadt und ich war vollkommen fasziniert Und ich kann den Wahnsinn verstehen sieht sich an uns satt wie er selbst sich fast blamiert Und ich hab Blumen gesehen mitten auf dem Weg doch ich hab sie nicht gepfluckt Und ich habe kein Problem zitternd und bewegt nur man selbst macht sich verruckt Das Leben ist schon die Zukunft fangt an die Sonne scheint und ich weiss, warum sie lacht weil sie weiss, dass ich es genauso kann Und das Leben ist schon die Zukunft ist dran die Sonne scheint ich weiss, dass ich lachen kann ich geh an, was ich angehen kann Und ich hab vieles schon gesehen vielmehr ungewollt und so bin ich der ich bin An der Elbe barfuss gehen Zigaretten mir gerollt frag mich bloss nicht nach dem Sinn Und die Tage sind gezahlt alles ist verganglich jeder weiss, dass das so ist Und ich frag mich was mir fehlt man ich bin lebendig hab mich selbst dabei vermisst Das Leben ist schon die Zukunft fangt an die Sonne scheint und ich weiss warum sie lacht weil sie weiss, dass ich es genauso kann Und das Leben ist schon die Zukunft ist dran die Sonne scheint ich weiss, dass ich lachen kann ich geh an, was ich angehen kann Und ich mach Seifenblasen Welten spiegeln sich und zerplatzen aus dem Nichts Und ich zertrummere teure Vasen und dann klebe ich sie fur dich unserer Liebe Angesicht Das Leben ist schon die Zukunft fangt an die Sonne scheint und ich weiss warum sie lacht weil sie weiss, dass ich es genauso kann Und das Leben ist schon die Zukunft ist dran die Sonne scheint und ich weiss, dass ich lachen kann und ich komm an, wenn ich loslassen kann Wenn ich loslassen kann, loslassen kann",7h0jQy0cI4T0QUNehGDFFP,0.566,0.34,-11.38,1,0.846,0.293,145.034
